ID,ROUND,MONTH,WEEKDAY,LANG,D1,D6_1,D6_2A,D6_2B,Q1_1,Q1_2,Q1_3,Q1_4,Q1_5,Q1_6,Q1_7,QA1,QA2A,QA3A,QA2B,QA3B,QA2C,QA22,QA4,QA6A_1,QA7A_1,QA7AI_1,QA7AII_1,QA8A_1,QA8AI_1,QA6A_2,QA7A_2,QA7AI_2,QA7AII_2,QA8A_2,QA8AI_2,QA6A_3,QA7A_3,QA7AI_3,QA7AII_3,QA8A_3,QA8AI_3,QA6A_4,QA7A_4,QA7AI_4,QA7AII_4,QA8A_4,QA8AI_4,QA6A_5,QA7A_5,QA7AI_5,QA7AII_5,QA8A_5,QA8AI_5,QA6A_6,QA7A_6,QA7AI_6,QA7AII_6,QA8A_6,QA8AI_6,QA6A_7,QA7A_7,QA7AI_7,QA7AII_7,QA8A_7,QA8AI_7,QA6A_8,QA7A_8,QA7AI_8,QA7AII_8,QA8A_8,QA8AI_8,QB1_1,QB4_1,QB1_2,QB4_2,QB1_3,QB4_3,QB1_4,QB4_4,QB1_5,QB4_5,QB1_6,QB4_6,QB1_7,QB4_7,QB1_8,QB4_8,QC1_1,QC1_2,QC1_3,QC1_4,QC1_5,QC1_6,QC1_8,QC1_10,QC3_1,QC5_1,QC3_2,QC5_2,QC3_3,QC5_3,QC6_3,QC3_4,QC5_4,QC6_4,QC3_5,QC5_5,QC3_6,QC5_6,QC3_8,QC5_8,QC6_8,QC3_10,QC5_10,QC6_10,QQ1A_1,QQ1A_2,QQ1A_3,QQ1A_4,QQ1A_5,QQ1B,QQ1D,QQ11D,QQ2,QQ11A,QQ3,QQ3A,QQ13A_1,QQ13A_2,QQ13A_3,QQ13A_4,QQ13A_5,QQ13A_6,QQ13A_7,QQ13A_8,QQ13A_9,QQ13A_10,QQ13A_11,QQ13B_1,QQ13B_2,QQ13B_3,QQ13B_4,QQ13B_5,QQ13B_6,QQ13B_7,QQ13B_8,QQ13B_9,QQ13B_10,QQ19A,Q19C_1,Q19C_2,Q19C_3,Q19C_4,Q19C_5,Q19C_6,Q19C_7,Q19C_8,Q19C_9,QQ19B,QQ4C,QQ8,QQ9,QQ10,D10_1,D10_2,D10_3,D10_4,D10_5,D10_6,D10_7,D10_8,D8,D13a,D13b,QA5A_1,QA5A_2,QA5A_3,QA5A_4,QA5A_5,QA5A_6,QA5A_7,QA5A_8,QB3_1,QB3_2,QB3_3,QB3_4,QB3_5,QB3_6,QB3_7,QB3_8,QC2_1,QC2_2,QC2_3,QC2_4,QC2_5,QC2_6,QC2_8,QC2_10,COUNTRY,EDUCATION,AGE,INCOME,HHSIZE,DEPCHILDREN,URBAN,Gross_weight,D3_AT,D3_BE,D3_EE,D3_ES,D3_GR,D3_FI,D3_FR,D3_IE,D3_IT,D3_LT,D3_LU,D3_LV,D3_PT,D3_SI,D3_SK,D3_CY,D3_MT
16030_2_9_1,1,11,5,27,2,3,,4,0,0,1,0,0,0,0,64,,,,,,,5,4,2,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,0,0,0,2,4,2,4,2,3,1,2,4,2,,,,,,,,,,,1,1,0,0,0,,3,,2,5,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,3,,,,,,,,,,3,2,1,1,3,1,0,0,1,0,1,0,0,1,,,17.96,,,,,,,,,,,,,,,,294,16.29,294.04,19.9,,,,,FI,2,11,4,2,0,0,1037.958766,,,,,,4,,,,,,,,,,,
16063_2_9_1,1,11,6,27,1,3,,4,0,0,1,0,0,0,0,12,,,,,,,999996,1,2,2,,,1,6,2,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,3,4,,,3,3,2,,,,,,,,,,,,,,1,1,0,0,0,,1,3,2,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,,,,,,,,,,3,2,1,0,,1,0,1,1,0,1,0,0,1,,,3.77,2.7,,,,,,,,,,,,,,,85.13,,23.84,,,,,,FI,2,1,1,1,,1,1006.880286,,,,,,3,,,,,,,,,,,
16069_2_9_1,1,11,6,27,2,2,7,,0,0,0,0,0,1,0,13,,,,,,,999996,14,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,1,1,,,3,4,,,,3,4,1,6,4,3,4,3,4,2,,,,1,1,0,0,0,,3,,1,4,3,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,1,0,1,0,0,0,3,2,1,1,1,1,1,0,1,0,0,0,0,1,,,2,,,,,,,,,,,,,,,,,85.16,,129.4,687.29,27.98,54,,FI,3,5,4,5,4,0,1136.42972,,,,,,3,,,,,,,,,,,
1606_2_9_2,2,3,5,27,2,2,2,,0,0,1,0,0,0,0,0,,,,,,,,1,2,2,,,1,1,3,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,1,1,0,1,4,1,4,1,3,2,1,4,2,,,,,1,4,2,,,,1,1,0,0,0,,1,3,3,5,2,2,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,,,,,,,,,,3,3,1,0,,1,0,1,1,1,1,0,0,1,,,2.19,9.5,,,,,,,,,,,,,,,550,10,30,15,,,65.9,,FI,2,6,5,3,1,1,1843.921786,,,,,,4,,,,,,,,,,,
16074_2_9_1,1,11,6,27,2,3,,4,0,0,1,0,0,1,1,50,,,,,,,999996,1,2,2,,,1,1,2,2,,,1,1,2,2,,,1,9,2,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,4,1,4,1,3,1,999997,,,,,,,,,,1,0,0,0,0,0,0,0,3,4,,,,,,,,,,,,,,,,,,,1,1,0,0,0,,2,,1,5,2,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,5,0,1,0,0,1,0,0,0,0,999999,3,1,0,,1,0,0,1,0,0,0,0,1,,,5,10,5,30,,,,,3,6,4.5,,,,,,300,,,,,,,,FI,2,6,5,2,0,0,818.4938266,,,,,,3,,,,,,,,,,,
16077_2_9_2,2,4,4,27,1,2,6,,0,0,0,0,0,0,0,7,,,,,,,999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,1,0,0,3,4,3,3,3,4,1,3,4,1,,,1,4,,,,,,,1,1,1,0,0,1,4,,1,5,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,3,,,,,,,,,,3,2,1,1,1,1,0,0,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,983,54,13.5,15,,15,,,FI,2,3,5,2,0,1,778.8855237,,,,,,2,,,,,,,,,,,
16086_2_9_2,2,4,4,27,2,2,5,,0,0,1,0,0,1,0,51,,,,,,,999996,2,1,,,1,,1,6,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,2,4,3,3,,,,,,,,,,,,,,,,,1,1,0,0,0,,1,3,4,4,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,3,3,1,0,,1,0,0,1,0,1,0,0,1,,,3.13,9.86,,,,,,,,,,,,,,,350,176.63,,,,,,,FI,3,5,5,4,2,1,1983.67336,,,,,,2,,,,,,,,,,,
16091_2_9_2,2,4,4,27,2,2,3,,0,0,1,0,0,0,0,0,,,,,,,999996,1,2,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,1,1,,,,,,,,3,4,2,,,1,4,3,4,2,3,4,2,1,1,0,0,0,,1,1,2,3,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,,,,,,,,,,4,2,1,0,,0,1,0,1,0,0,0,0,1,,,10,,,,,,,,,,,,,,,,,,,26,,28,80,50,FI,3,6,3,2,1,0,427.7417311,,,,,,2,,,,,,,,,,,
16093_2_9_1,1,11,6,27,1,3,,4,0,0,1,0,0,1,1,2,,,,,,,2,1,2,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,999997,,,,,,,,,,,,,,0,1,1,1,1,0,0,1,,,2,4,2,4,2,2,4,2,2,2,,,,,,2,2,2,1,1,0,0,0,,1,3,1,5,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,3,,,,,,,,,,3,3,1,0,,0,1,1,1,0,1,0,0,1,,,50.54,,,,,,,,50.54,,,,,,,,,18.57,157,82,661,,,340,FI,3,12,4,1,,1,1953.840761,,,,,,2,,,,,,,,,,,
16096_2_9_2,2,4,4,27,1,3,,2,0,0,0,0,0,0,0,20,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,1,3,4,3,4,,,,,,,,,,,,,,3,6,1,1,1,1,0,0,1,1,3,2,5,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,,,,,,,,,,3,3,1,0,,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,,,,,,590,30,,,,,,149.7,FI,3,2,1,2,0,1,606.8137936,,,,,,4,,,,,,,,,,,
16101_2_9_1,1,11,6,27,2,3,,3,0,0,1,0,0,0,0,1,,,,,,,999999,1,2,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,0,1,3,4,,,3,6,2,3,4,2,,,3,6,,,,3,4,2,1,1,0,0,0,,4,,2,5,1,,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,,,,,,,,,,4,1,1,1,1,1,1,0,1,0,0,0,0,1,,,25.26,,,,,,,,,,,,,,,,370.18,,57.55,22.21,,7,,22,FI,1,6,2,1,,1,999.5875859,,,,,,2,,,,,,,,,,,
16110_2_9_1,1,11,6,27,1,1,,,0,0,1,0,0,0,0,450,,,,,,,999996,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,999999,0,0,0,3,4,3,4,,,,3,4,1,,,,,,,,,,,1,0,0,0,0,,2,,4,5,1,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,,,,,,,,,,3,1,2,1,4,1,0,1,1,0,0,0,0,1,,,50,,,,,,,,,,,,,,,,900,40,,15,,,,,FI,3,4,4,5,4,1,645.9429931,,,,,,2,,,,,,,,,,,
16111_2_9_1,1,11,6,27,2,2,5,,0,0,0,0,0,0,0,56,,,,,,,999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,0,0,0,3,4,3,3,6,6,2,3,3,2,,,,,,,,,,,1,1,0,0,0,,2,,2,5,3,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,,,,,,,,,,6,1,6,1,1,1,0,1,1,0,1,0,0,1,,,,,,,,,,,,,,,,,,,550,25.6,126,7.8,,,,,FI,2,7,3,1,,1,210.1477205,,,,,,1,,,,,,,,,,,
16112_2_9_1,1,11,6,27,1,2,5,,0,0,1,0,0,0,1,2,,,,,,,999996,1,1,,,1,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,11,13,1,999997,,,,,,,,,,,,1,1,1,0,0,999999,1,1,3,4,3,4,3,3,1,,,,,,,,1,6,2,3,4,2,1,1,1,0,0,3,1,1,2,4,2,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,,,,,,,,,,3,3,1,0,,1,1,1,1,0,0,0,0,1,,,1,19.49,,,,,,,1,2,,,,,,,500,21.74,30.97,,,,27,200,FI,2,1,3,3,2,1,1644.16987,,,,,,3,,,,,,,,,,,
16129_2_9_1,1,11,6,27,1,3,,4,0,0,1,0,0,0,1,79,,,,,,,999996,1,2,2,,,1,1,2,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,999997,,,,,,,,,,,,,,0,1,0,1,1,1,0,0,,,3,4,,,,3,4,1,3,2,3,3,,,,,,,1,1,0,0,0,,1,3,1,4,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,,,,,,,,,,3,2,1,1,2,0,0,1,1,0,1,0,0,1,,,10,6,,,,,,,10,,,,,,,,,60,,40,270,65,,,FI,2,11,4,2,0,1,2538.611683,,,,,,2,,,,,,,,,,,
16136_2_9_1,1,11,6,27,1,2,7,,0,0,1,0,0,0,0,20,,,,,,,999996,6,2,2,,,1,6,2,2,,,1,4,1,,,1,,6,2,1,,,1,6,1,,,1,,10,1,,,1,,9,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,1,0,1,3,4,3,6,3,3,2,3,4,2,,,,,,,,3,4,2,1,1,1,0,0,1,1,1,1,4,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,3,,,,,,,,,,3,4,1,0,,1,1,1,1,1,1,0,0,1,,,2,4.5,5.5,9.5,2,3.5,2.5,,,,,,,,,,700,60,140,30,,,,40,FI,3,2,3,1,,1,2053.961869,,,,,,2,,,,,,,,,,,
1613_2_9_1,1,10,2,27,2,3,,1,0,0,1,0,0,1,0,40,,,,,,,999996,4,1,,,1,,14,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,0,0,1,3,4,3,4,3,4,1,3,4,2,,,,,,,,2,4,2,1,1,0,0,0,,1,3,2,4,3,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,,,,,,,,,,2,1,1,1,2,1,1,0,1,0,0,0,0,1,,,10.2,25,,,,,,,,,,,,,,,781.03,21,24.8,37,,,,14,FI,2,6,3,2,1,1,369.2323182,,,,,,2,,,,,,,,,,,
16141_2_9_2,2,4,4,27,1,2,5,,0,0,1,0,0,0,0,8,,,,,,,999996,1,2,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,3,4,3,4,,,,3,6,2,,,,,,,,,,,1,1,0,0,0,,1,3,1,5,2,2,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3,,,,,,,,,,2,1,1,1,1,1,0,1,1,1,1,0,0,1,,,2.5,,,,,,,,,,,,,,,,575,18.62,,42.34,,,,,FI,2,1,3,1,,1,1753.528002,,,,,,4,,,,,,,,,,,
16165_2_9_1,1,11,6,27,2,3,,4,0,0,0,0,0,0,0,117,,,,,,,999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,0,0,,,,,,,,2,4,2,,,3,4,,,,,,,1,1,0,0,0,,3,,2,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,0,0,0,1,0,1,0,0,0,2,1,1,0,,0,0,0,1,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,39.9,,16.9,,,FI,2,11,4,2,0,1,763.2862106,,,,,,1,,,,,,,,,,,
16175_2_9_2,2,4,5,27,2,2,5,,0,1,1,0,0,1,1,61,,,,,,8,999996,14,5,,,,0,14,1,,,0,,1,2,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,999997,,,,,,,,,,,,,,1,1,1,1,0,1,0,1,2,4,3,4,2,4,1,2,4,1,,,,,,,,2,4,2,1,1,0,0,0,,1,3,2,5,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,3,,,,,,,,,,3,1,1,0,,1,1,1,1,0,0,0,0,1,,,30,8,12.5,,,,,,30.4,,,,,,,,202.2,93.2,69.3,127.8,,,,113.3,FI,2,6,4,3,1,0,2089.283988,,,,,,1,,,,,,,,,,,
1617_2_9_1,1,10,7,27,1,3,,3,0,0,1,0,0,0,1,0,,,,,,,999999,1,2,2,,,1,2,2,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,6,999997,,,,,,,,,,,,,,1,0,0,1,0,1,0,0,3,4,,,,,,3,4,2,,,2,4,,,,,,,1,1,0,0,0,,2,,2,3,2,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,1,0,1,0,1,0,0,0,2,3,1,0,,1,0,0,1,0,0,0,0,1,,,12,10,,,,,,,7,,,,,,,,432.76,,,20,,7.99,,,FI,2,6,2,1,,0,459.3797216,,,,,,4,,,,,,,,,,,
16208_2_9_1,1,11,6,27,1,2,4,,0,0,1,0,0,0,0,71,,,,,,,999996,6,2,2,,,1,6,2,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,,,2,4,2,4,2,2,4,1,,,,,,,,,,,1,1,0,0,0,,2,,1,5,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,3,3,1,0,,0,0,0,1,1,1,0,0,1,,,8,8,,,,,,,,,,,,,,,,62.33,150,96.6,,,,,FI,3,7,5,4,2,1,3605.979906,,,,,,1,,,,,,,,,,,
1621_2_9_2,2,3,5,27,2,2,4,,0,0,1,0,0,0,0,49,,,,,,,999996,6,7,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,1,0,1,2,4,3,4,3,1,1,,,,,,3,4,,,,2,4,2,1,1,0,0,0,,1,3,2,5,2,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,3,,,,,,,,,,2,2,1,1,1,1,1,1,1,1,1,0,0,1,,,8.6,,,,,,,,,,,,,,,,260,110,1000,,,200,,450,FI,2,6,3,4,2,1,3197.259784,,,,,,1,,,,,,,,,,,
16240_2_9_2,2,4,5,27,2,2,4,,0,0,1,0,0,0,0,0,,,,,,,,4,2,2,,,1,5,2,2,,,1,1,2,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,1,0,1,,,3,4,,,,3,4,2,3,3,1,4,,,,3,3,2,1,1,0,0,0,,1,3,1,5,3,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3,,,,,,,,,,2,1,1,1,2,0,1,0,0,0,0,0,0,1,,,45,10.3,32.5,,,,,,,,,,,,,,,130,,32.9,205,8.99,,300,FI,2,1,5,2,0,0,177.9351334,,,,,,4,,,,,,,,,,,
16245_2_9_1,1,11,6,27,2,3,,3,0,0,1,0,0,0,0,10,,,,,,,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,0,0,1,3,4,3,6,3,4,2,,,,3,1,,,,,,3,4,2,1,1,0,0,0,,3,,1,4,2,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,3,,,,,,,,,,3,1,1,1,1,1,1,0,1,0,0,0,0,1,,,10,,,,,,,,,,,,,,,,456.56,16.48,38.18,,640,,,161.17,FI,2,7,2,1,,0,777.4008336,,,,,,3,,,,,,,,,,,
1625_2_9_2,2,3,5,27,1,3,,3,0,0,1,0,0,0,1,90,,,,,,,999996,1,2,2,,,1,8,2,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,999997,,,,,,,,,,,,,,1,0,0,1,0,1,0,1,2,4,,,,,,2,4,1,,,2,4,,,,2,4,2,1,1,0,0,0,,1,3,2,5,2,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,3,,,,,,,,,,2,3,5,0,,1,1,1,1,0,1,0,0,1,,,20,20,,,,,,,90,,,,,,,,180,,,40,,11,,500,FI,2,9,4,2,0,1,640.916183,,,,,,3,,,,,,,,,,,
1628_2_9_1,1,10,6,27,2,3,,2,0,0,1,0,0,0,0,16,,,,,,,16,10,3,,1,,0,6,2,1,,,0,1,2,2,,,0,10,3,,1,,0,6,2,2,,,0,15,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,0,,,,,,,,2,4,2,2,4,,,,,,,,,1,1,0,0,0,,4,,1,3,2,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,3,,,,,,,,,,5,2,1,1,4,0,0,0,1,0,0,0,0,1,,,2.8,13.9,2.79,2.8,14,8.03,,,,,,,,,,,,,,10,15,,,,FI,3,6,4,3,1,1,1262.300263,,,,,,2,,,,,,,,,,,
16325_2_9_1,1,11,6,27,2,2,4,,0,0,1,0,0,0,1,24,,,,,,,999996,1,2,2,,,1,2,2,2,,,1,10,2,2,,,1,8,2,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,3,8,999997,,,,,,,,,,,,,,1,1,0,1,0,1,0,0,2,4,3,4,,,,3,4,2,,,1,4,,,,,,,1,1,0,0,0,,1,3,2,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3,,,,,,,,,,3,3,1,0,,1,0,1,1,1,0,0,0,1,,,4.33,15.16,17,27.05,,,,,21,,,,,,,,437.92,14.21,,24.26,,6,,,FI,3,4,5,2,0,1,1287.145547,,,,,,4,,,,,,,,,,,
1632_2_9_1,1,10,2,27,2,2,6,,0,0,1,0,0,1,0,3,,,,,,,999996,1,2,2,,,1,14,3,,17,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,3,4,,,,,,3,4,2,,,,,,,,,,,1,1,0,0,0,,3,,1,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,3,2,1,0,,1,0,0,1,0,0,0,0,1,,,27.4,13,,,,,,,,,,,,,,,435,,,23,,,,,FI,2,5,3,4,3,0,1701.943534,,,,,,1,,,,,,,,,,,
16351_2_9_2,2,4,5,27,2,2,4,,0,0,1,0,0,0,0,3,,,,,,,3,6,2,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,,,3,3,,,,3,4,2,,,,,,,,,,,1,1,0,0,0,,3,,2,5,3,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,,,,,,,,,,6,2,1,1,5,0,0,1,1,0,0,0,0,1,,,19,,,,,,,,,,,,,,,,,80.4,,19.9,,,,,FI,2,9,4,1,,1,535.4233229,,,,,,1,,,,,,,,,,,
16354_2_9_1,1,11,7,27,1,2,4,,0,0,1,0,0,0,0,40,,,,,,,999996,1,2,2,,,1,1,2,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,,,3,6,,,,2,4,2,,,,,,,,,,,1,1,1,0,0,3,1,3,1,5,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,3,,,,,,,,,,3,4,1,0,,0,0,1,1,0,0,0,0,1,,,26.39,44.07,,,,,,,,,,,,,,,,66.86,,17.9,,,,,FI,3,4,4,2,0,1,2229.234029,,,,,,2,,,,,,,,,,,
16356_2_9_2,2,4,5,27,1,3,,4,0,0,1,0,0,0,1,14,,,,,,,14,1,2,2,,,1,5,2,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,1,7,6,999997,,,,,,,,,,,,1,1,1,1,0,0,0,0,3,4,3,4,3,2,1,3,4,2,,,,,,,,,,,1,1,0,0,0,,1,999999,1,4,2,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,999999,4,1,0,,1,0,1,1,1,1,0,0,1,,,21.1,38,,,,,,,645,300,,,,,,,199.2,97.18,134,14.9,,,,,FI,2,11,4,2,0,1,2182.379347,,,,,,3,,,,,,,,,,,
16361_2_9_2,2,4,5,27,2,3,,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,1,0,0,3,4,3,4,,,,3,4,1,,,3,4,,,,,,,1,1,0,0,0,,2,,2,4,2,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,3,,,,,,,,,,3,3,1,0,,1,0,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,730,300.09,,39.9,,9.99,,,FI,1,1,3,4,3,0,3555.039942,,,,,,2,,,,,,,,,,,
16373_2_9_1,1,11,7,27,2,3,,4,0,0,1,0,0,0,0,85,,,,,,,999996,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,1,0,0,3,4,3,4,,,,3,4,2,,,3,2,,,,,,,1,1,0,0,0,,2,,1,3,2,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2,,,,,,,,,,3,2,1,999998,,1,0,1,1,0,0,0,0,1,,,7.9,,,,,,,,,,,,,,,,675.43,23.4,,24.9,,29.8,,,FI,2,9,3,1,,1,1159.998591,,,,,,1,,,,,,,,,,,
16374_2_9_2,2,4,5,27,1,3,,4,0,0,1,0,0,0,1,157,,,,,,,999996,4,5,,,,0,4,5,,,,0,12,2,1,,,0,12,5,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2,6,999997,,,,,,,,,,,,,,1,1,1,1,1,1,0,1,,,3,6,,,,3,4,2,3,1,3,1,,,,3,4,2,1,1,0,0,0,,4,,1,5,1,,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,,,,,,,,,,4,1,1,0,,1,1,0,0,0,0,0,0,1,,,50,4.48,1.4,2.9,,,,,50,,,,,,,,,69.76,,65.79,3.3,20,,50,FI,2,10,3,1,,0,293.9086603,,,,,,2,,,,,,,,,,,
16385_2_9_1,1,11,7,27,3,2,2,,0,1,0,0,0,0,0,2,,,,,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,5,1,2,0,1,0,0,0,,1,1,2,2,1,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,4,2,6,0,,0,1,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,5,FI,2,1,5,1,,1,125.3820601,,,,,,2,,,,,,,,,,,
